Service_ID,Customer_ID,Vehicle_ID,Service_Date,Service_Type,Service_Cost,Service_Center
1d604e91-33b8-4231-9e76-b7f76eab451a,3541,2772,2022-11-25,Oil Change,1218.6,Briand
89d0e40a-745f-4320-a699-aa4e2c500b87,1208,2637,2022-01-05,Brake Repair,938.66,Fabre Dias S.A.R.L.
02e9a4dd-0f3f-4187-8608-dd9bdcdffea3,9790,3428,2020-03-26,Oil Change,1841.24,Chrétien Lefort et Fils
ef168d52-1750-4084-bac3-5f01e8acfd54,4075,3119,2024-03-20,Battery Check,1039.58,Blanchard
e8bc9e34-31c7-4d1f-9aa2-86fa38a73050,7250,3786,2024-07-28,Engine Diagnostics,478.72,Collet Lacroix et Fils
d3f5d3f9-b46e-488a-83ff-852593df9397,2442,3698,2021-03-03,Tire Replacement,1366.6,Camus Giraud et Fils
be96209e-6d86-4142-b404-0f6996493d7a,6638,2007,2023-03-20,Oil Change,1020.13,Faivre
99015034-a050-4f1f-9a30-e68bfab79b8c,5224,6559,2024-06-29,Battery Check,1214.55,Grondin
643fc834-6a18-41b7-aa33-a400676e5036,7971,2567,2022-12-02,Battery Check,1167.97,Mallet S.A.R.L.
b407782b-ae39-46b9-a401-f28c49622a84,8542,6779,2020-05-13,Oil Change,1388.76,Maurice
26677994-269c-4060-8fbe-dd8b7a37d66d,7391,6101,2023-02-23,Tire Replacement,883.22,Lecomte
ccd3ca21-11d3-44ec-ad4c-ec02c562daef,8659,3779,2025-01-22,Brake Repair,166.53,Traore
0cf22cde-8526-4216-96b0-00fc75fd219c,5450,2306,2020-08-17,Oil Change,989.55,Rossi
3a1162fe-2104-4d47-8589-1a4c55160021,2105,5582,2020-04-02,Engine Diagnostics,1483.3,Valentin
b44385d7-377c-4cf7-b2b9-cca6904ee605,5493,5146,2021-12-12,Engine Diagnostics,137.6,Gauthier S.A.R.L.
8bc4314a-404c-46e3-aaa5-30500ae2ec36,8701,2501,2021-02-22,Tire Replacement,1205.68,Georges Charrier S.A.R.L.
7da97481-a394-437f-b729-a0c60e6db651,3118,6416,2025-01-21,Brake Repair,1299.14,Mercier S.A.
9f144da3-227f-4f96-930b-512075374dcd,1808,4548,2024-07-17,Battery Check,1685.99,Hardy Julien et Fils
dd253d44-c181-4202-991f-c016725b9315,5418,6479,2023-03-21,Oil Change,1229.77,Gautier SARL
c4b8d6be-3aaa-4009-a719-5839c1c6460d,5027,3948,2021-06-14,Brake Repair,1661.07,Auger
2c84e8bc-0da0-4a5c-bbeb-baf634a07e1a,5524,2895,2024-02-19,Oil Change,1376.43,Neveu SARL
fcdbf25e-824f-432a-9a14-20e8e8ad7cea,1930,5732,2022-09-04,Tire Replacement,1828.09,Roche
ddab31bd-026d-4791-bf69-83564e43871b,1871,3189,2023-05-17,Brake Repair,871.65,Laroche Klein S.A.R.L.
01de8dfc-2fcf-4e6c-ba5c-23703024f8a1,9337,2123,2023-09-26,Tire Replacement,1177.44,Navarro Baudry SA
ff5a839f-3513-4eed-b13f-bf47abef9ade,7220,2573,2020-11-08,Oil Change,1937.01,Bouvier
d65efb44-1c6d-43d4-bf9e-a7db13331cc0,8556,4786,2020-03-02,Engine Diagnostics,322.38,Georges
0251914f-1681-4db5-b132-2cba58cb125d,6007,3437,2020-03-21,Battery Check,1137.2,Vallée
e9da0960-f2eb-4f78-b5e1-abc7ebba6794,1265,3409,2020-10-03,Engine Diagnostics,323.05,Leclerc
63f98c99-f530-47be-89e7-fd4696e9a8c9,4366,4270,2022-05-28,Battery Check,168.05,Peron
313a70bf-cf35-41f5-981b-28f748cd3801,2961,4855,2024-12-09,Battery Check,1852.43,Perez Barbier et Fils
e7b2e622-d8b8-43fc-bbcc-ed3bf8122b49,9409,4927,2020-11-08,Brake Repair,643.63,Alexandre
e0dd2c79-a18f-42b0-91ba-45ff7929c1ff,8111,5103,2023-04-29,Tire Replacement,1599.09,Henry Lejeune S.A.R.L.
d30d75c6-deaf-4b76-bcc3-a468afeca116,10306,6092,2024-05-20,Tire Replacement,1986.99,Collin
b8d929f6-1204-4326-af48-152429abbaab,5271,5027,2022-02-13,Tire Replacement,1570.93,Adam Renaud S.A.R.L.
6659ffbe-cb4b-4af2-ae15-bff3296c5e76,8914,6598,2020-04-26,Brake Repair,1103.93,Marchand Buisson S.A.R.L.
2433fcc9-73c6-43cd-a853-8a606c156f2d,7897,5677,2023-09-08,Battery Check,688.73,Le Gall
27ec5fcc-c5b1-4ab1-ac97-1c24d54f1b89,9658,6544,2022-06-24,Tire Replacement,881.6,Marques
580332a3-b03a-41a6-8c73-d5699a7aec56,8624,2859,2024-06-11,Tire Replacement,603.07,Ruiz SARL
9e9b901a-0458-4655-b6b5-2a08c1067d73,8755,4556,2024-11-09,Tire Replacement,1664.01,Torres Rey SARL
1119effc-d2be-4380-b6bd-f1bcb862a448,8291,5922,2021-04-01,Tire Replacement,1823.61,Leroy S.A.
7875262f-56ad-4a12-b972-9daea795c28c,3087,4988,2022-09-28,Oil Change,526.58,Legrand Le Goff S.A.S.
175e3959-db67-4e0e-a948-d7c6c3d87556,7331,2029,2020-05-05,Engine Diagnostics,378.49,Pasquier
e2579ba9-ff3f-4722-9703-49e5f8b53077,4498,4985,2023-06-03,Brake Repair,1982.17,Carre Faivre et Fils
9bbfb56c-c7ac-4eca-8c07-7f126fa1c2be,7535,4802,2023-01-12,Tire Replacement,838.04,Lefèvre
73efdb88-0217-43da-9792-6f20597aede1,10896,4165,2023-09-30,Battery Check,965.31,Descamps SA
dd97f0c6-daee-42c5-b74f-0f21fbc5b25e,10054,2574,2021-07-10,Tire Replacement,236.25,Lambert Lemaître S.A.S.
cf36570d-ed57-4f03-9ef8-051767e59fad,4238,5708,2021-01-16,Battery Check,244.32,Petit
3464cb9a-bd16-4c88-a00e-ec44ccec4668,4924,4992,2022-01-06,Brake Repair,57.35,Aubry Gaudin SA
d0f49072-0e5c-4b2e-b513-998095ed71cf,6524,6475,2024-08-16,Brake Repair,366.39,Meyer S.A.
a5275ece-9984-4fa2-b738-1529411a924f,2171,2397,2021-08-28,Tire Replacement,462.56,Texier et Fils
0a4f1cb7-72c3-4a86-8317-0d8c38b03127,10790,2392,2022-07-07,Oil Change,1243.85,Maillet
4c8bcd6d-c09d-459b-b474-816c0a287ecd,8180,5726,2022-04-13,Oil Change,1029.64,Jourdan
bbb3dc3e-737f-48e9-89a8-8f39e014f882,5202,4595,2023-09-11,Engine Diagnostics,750.79,Regnier Gérard SA
522d01ed-6eed-4356-b1f0-86b28031dc33,8263,3665,2021-02-14,Oil Change,463.03,Georges S.A.R.L.
903de2a1-f8c0-4f26-aacf-f458391ecad1,1803,3240,2024-02-27,Tire Replacement,321.94,Fernandez Lemoine SA
6c5973f3-e18b-4b09-957b-30c23a9e0196,7331,5408,2021-02-23,Brake Repair,954.43,Fournier
c3ce4927-cef6-4391-9f30-f59f5986d60f,2105,3885,2024-08-27,Oil Change,1671.79,Marion S.A.
3ab00fb2-cf8c-4e13-801b-a435ed0bb010,4814,4050,2024-09-04,Battery Check,152.96,Duval
ab0e375f-7ae6-4be2-bfb1-a5b552123cab,2138,6978,2021-12-22,Engine Diagnostics,1726.2,Pires
9b519491-73b1-45d3-ac5f-e810859e0113,2958,3164,2023-05-12,Brake Repair,1095.88,Roux Dumas et Fils
cf389827-d14b-4d82-b235-2181246ac3c3,5572,6505,2023-10-17,Battery Check,1039.91,Ramos et Fils
ac795561-cd12-4a94-b54c-cb329c4c193c,3977,5015,2020-12-10,Battery Check,1595.6,Sauvage
1decee39-180c-453f-8e07-13c80103eb5a,5527,2362,2024-04-02,Engine Diagnostics,1687.21,Marchal
9dce6219-70b0-407a-b3f5-28a0bddf0a7d,7065,5312,2023-01-18,Battery Check,220.07,Lopes Pinto et Fils
c0d61a6a-ed96-47b0-8a1b-b85d786027a4,8579,3911,2022-10-05,Tire Replacement,1896.46,Thomas
631ccdb3-95ab-4976-9fde-646dec088e2b,2207,5337,2020-07-21,Oil Change,1368.06,Reynaud
8d41064e-a012-4b6a-b31e-5d76816256ee,7444,4156,2021-11-21,Tire Replacement,1783.09,Paul
a36a8f6d-fc67-4da2-8095-15367fc741bf,9805,6740,2021-09-06,Brake Repair,1772.18,Muller
90d179f7-7e59-4834-a5f6-aab3dd8e8112,2272,3216,2022-01-23,Brake Repair,567.79,Berthelot et Fils
c34d306e-d22a-44fc-ae17-894a745d7cfc,6143,3933,2025-01-31,Oil Change,497.45,Lemonnier
8637544e-d85f-416d-9d6e-06e65451c9d9,2509,6456,2021-03-04,Brake Repair,507.4,Muller
666b9a02-83ef-45e5-9b8b-281628d06783,9722,5780,2021-01-25,Engine Diagnostics,1200.22,Pottier Dupuy S.A.R.L.
970f0a63-2c4d-4dce-9eaa-f04f4d00112f,9210,5220,2020-09-21,Battery Check,1601.84,Vallée
b02a2d74-4e47-427d-8372-572b6a4fa43f,7421,3019,2024-02-12,Tire Replacement,926.78,Maurice Pinto SARL
a49b71b9-0478-4ceb-8433-10b452468c15,4973,5832,2021-01-21,Tire Replacement,342.02,Normand
da099fba-e29d-46fb-a15c-10e139b00323,4077,2760,2020-07-21,Brake Repair,232.29,Bouvet SA
76b3b458-2ef0-4436-91cd-0684cdb31f32,6941,3534,2024-08-08,Tire Replacement,1987.7,Hoareau Perez S.A.S.
203407bc-027c-4753-acb7-41df24ba561f,5791,4390,2021-12-14,Brake Repair,802.52,Lebrun SARL
1943f8d8-dac9-4f85-b4d7-219d8c94e5cc,2473,6498,2020-01-13,Engine Diagnostics,683.58,Lebreton S.A.S.
769adb3b-6bc4-4c7a-9546-64ca952da057,2388,4033,2023-03-01,Engine Diagnostics,1745.24,Pelletier
674e4c14-e45c-4032-b3aa-10eb580b4cdc,9441,2887,2023-12-02,Tire Replacement,347.96,Lacombe
d6f54ea0-2519-4ad4-b539-b53425a0940f,3488,6097,2022-02-12,Engine Diagnostics,1512.4,Étienne Cousin S.A.
d3e3671d-16c3-4b55-a40f-0a5c9214b057,3551,3061,2025-02-06,Battery Check,1655.18,Le Roux
3ff6ca16-35a4-46cd-bb3d-cc5bd93ea7b0,5214,6463,2021-05-15,Brake Repair,1797.93,Bodin Lévêque SA
3ee6b308-654c-4178-a8fe-3c691009085e,7502,5165,2022-12-10,Oil Change,1449.86,Laine
b2419d97-2e92-4a28-8520-cef7285e8d3a,6299,6761,2024-07-27,Battery Check,922.43,Martin Paris SA
affcc528-0c58-48be-bd20-c4db34f1c6c0,1868,2197,2023-12-26,Engine Diagnostics,711.07,Daniel et Fils
c4fa09d1-ca1e-4364-abf1-dfa3efd4c3b6,3360,6822,2023-12-27,Brake Repair,340.51,Vidal
03fc47d5-03c9-41b4-9476-83c54a745373,9515,5336,2022-01-02,Battery Check,1026.68,Roy Marchal S.A.S.
47b0fdfc-21fe-407f-ac26-8d1abfdbd10d,2528,6244,2022-07-11,Tire Replacement,326.33,Bigot Klein S.A.R.L.
546e1e3d-920f-4c58-92dd-669d3b81261c,7051,2005,2024-11-14,Brake Repair,1834.74,Perrin S.A.
54e1ee6f-2924-4043-bf89-3033cbf377b8,3669,5008,2024-11-08,Brake Repair,1881.78,Girard Lacombe S.A.
9ba98b4a-0cec-4506-aa53-bb3e8b52efbf,3857,4886,2023-11-18,Battery Check,364.19,Raynaud Dubois SA
79a80c5e-dc5b-4349-9a89-a6629f71ccd4,1307,3737,2023-01-13,Tire Replacement,1291.62,Rossi Clerc S.A.
152dc5ff-69d5-4193-bc7e-05b68291bfe9,8525,6033,2024-12-26,Battery Check,1262.71,Pasquier Buisson S.A.
80fd2a11-ad81-47ae-a6bf-860a0215877e,10630,2329,2022-03-04,Battery Check,473.46,Pascal
8036f745-e1f6-40df-8cf2-df21a50aebe6,8357,5691,2024-04-02,Oil Change,1698.45,Besson
8e757967-09e0-4c4d-9a16-c65e2ea6c9aa,6075,5788,2023-07-17,Tire Replacement,585.52,Barbier Guibert S.A.S.
bbe4e0a9-1375-4b67-a336-6f6df148f7b8,4581,5595,2021-10-30,Brake Repair,1771.5,Imbert Humbert S.A.
84e803cd-1a54-4713-93c1-0e1b59ded856,4682,4758,2024-10-13,Tire Replacement,807.88,Petit
bfa97feb-33d4-441b-b69d-5cc2f9c9284e,6258,3105,2022-12-06,Engine Diagnostics,418.25,Maréchal S.A.S.
dcb12cb7-5437-4fbb-9180-15811813fda2,9912,2785,2023-09-15,Tire Replacement,1082.46,Mary Tessier S.A.
252b5484-f624-4b1f-ae43-79a0e24bbed9,4755,3456,2022-07-19,Tire Replacement,1971.65,Meyer
8a661424-7e14-478e-86ab-eeb5551958ac,3910,6648,2021-10-07,Battery Check,751.38,Didier Laurent et Fils
73a9ade5-1eb6-441e-bdf6-b57710c64840,2126,3942,2020-04-15,Engine Diagnostics,1776.14,Schmitt Barbier S.A.R.L.
6ae3585f-3f36-4120-913f-40ecbb2e1018,1635,4914,2022-12-12,Brake Repair,1469.43,Dos Santos
ef16b265-26c8-4a32-b366-b5dd31bcf55b,2835,2690,2022-08-05,Battery Check,1861.31,Dupont Masson SARL
ccc373f8-9e3a-492c-83eb-9954116cfdf9,1819,6803,2021-12-29,Tire Replacement,683.23,Raymond
cb45979f-e498-49a1-abd2-c907b76bc369,9394,6228,2022-09-08,Brake Repair,1809.74,Torres Da Costa SARL
0f0992f2-a0c7-46ee-adb4-f9e5d214958e,6633,3930,2023-11-27,Oil Change,1604.92,Bruneau et Fils
1170b60e-109b-4ff7-b4dd-985cf3d3cee0,10999,4845,2023-07-10,Oil Change,1886.81,Gilles
92c4e436-8497-499f-aeea-01ba876d76ea,4907,6056,2023-03-23,Battery Check,231.59,Michel Georges SARL
2b3e6e3e-6fcb-44a8-99ec-ff51eb68bac3,1600,5230,2020-04-20,Oil Change,1534.43,Ferrand et Fils
fb9464d8-3bd2-4251-9b4c-c8f789d1cf64,4105,4368,2022-07-02,Engine Diagnostics,1075.63,Morel
9259ccd7-e1ab-4ec1-87a0-14d4f244cc66,5175,3494,2024-08-05,Oil Change,566.24,Riou Boulanger SARL
da6ce86e-1bc2-4656-b784-f5cbfd80022d,8898,4279,2023-03-12,Engine Diagnostics,283.18,Cohen
7b194343-3e11-4b38-8522-4794b3361e2d,6855,6390,2021-07-13,Brake Repair,1434.86,Georges SARL
08406ff0-08df-4a65-b1a9-859cc24fbae5,9163,3650,2023-01-03,Battery Check,83.7,Barre Bertin SARL
cdc6c685-f6c8-4776-8ad0-4cc05f557008,9249,5483,2020-02-26,Oil Change,752.78,Lopez
cb521727-cf10-43d8-ac21-0956f0addaef,4782,5894,2023-01-23,Brake Repair,1983.45,Becker
4da8d9b6-2fd4-4ff3-8c07-3bedebc00426,7754,5700,2020-04-13,Battery Check,526.49,Bertrand
ccc34032-5ab3-452e-9c17-8c6ec958d3ed,10684,2145,2020-09-17,Engine Diagnostics,369.69,Auger
b85490b0-1a2f-480b-97f2-0acf61d25036,1324,2377,2024-05-20,Brake Repair,1855.86,Langlois Morvan SA
e5fe5824-ed46-4bbf-8e84-abfd91d336aa,1116,4440,2022-07-25,Brake Repair,1890.04,Rocher
1feafccb-108c-4352-ac74-e16bb8baafc1,7623,2252,2021-11-30,Engine Diagnostics,1860.13,Peltier et Fils
5cd88b0d-4c28-4808-acd4-4887b0f687dc,8496,4643,2022-07-15,Brake Repair,442.87,Jacquot S.A.
e93be74e-5a63-4d08-b89d-383e294f2ab9,7754,4236,2024-11-23,Engine Diagnostics,1961.03,Lebreton Bouvet et Fils
3eeea2fd-972c-4208-8059-ab69817cefd5,1302,6999,2023-12-21,Engine Diagnostics,1649.46,Fernandez S.A.R.L.
db91957e-edae-4ed8-a695-07aef18a4041,2278,3335,2024-08-15,Engine Diagnostics,1641.45,Laine Masse SARL
49be96d0-e0a5-4b96-99ce-d7db3231f43d,2238,2158,2021-07-22,Tire Replacement,1577.5,Turpin SARL
0740eb0a-f109-4eb0-b328-c9d13f28ad09,6947,6340,2025-01-19,Tire Replacement,223.06,Martel
571e478f-adb1-4066-9801-c82cde32a947,7996,2891,2020-12-21,Engine Diagnostics,1664.85,Camus Monnier SA
1c193963-135e-47a1-a324-969ae481b85d,6528,5496,2021-12-15,Battery Check,605.97,Rodriguez
0ae1f6f4-5ead-4ed3-abf5-26b8c4abb69c,2683,3559,2022-03-19,Brake Repair,1414.74,Hoarau
64df1fbf-8dd7-48eb-bbc2-5e19a022b110,2002,4425,2025-01-19,Engine Diagnostics,1967.17,Moreno
bf32e4fc-4f98-4cb7-a950-58cc97293b73,7182,5142,2022-11-16,Oil Change,1564.98,Lejeune
b26e3293-57e8-408c-83d8-91042bf8ff33,6721,3359,2022-10-02,Engine Diagnostics,1201.34,Traore
c937b853-8691-4cf5-837e-c7fb85d29a86,8066,4085,2024-09-06,Engine Diagnostics,1320.73,Gomes Dupont SARL
986cf088-da78-436a-8996-3fd77c71df89,1766,3003,2020-11-06,Brake Repair,1035.19,Thomas SA
072417e7-7756-40af-99ac-f7ee992f9df5,10482,3419,2020-10-30,Oil Change,1144.95,Petitjean S.A.S.
eff83a38-0b2f-49db-8e38-05387d9c5a06,1836,3592,2024-07-04,Engine Diagnostics,1052.11,Lemonnier
55fde5e6-6a3c-45f7-9867-4ec2ee5accbe,3622,2478,2021-08-28,Oil Change,240.45,Wagner
8c4f08a7-9df7-4fa5-ae07-7b478c1cb87e,7028,2633,2023-02-18,Battery Check,1357.04,Martineau
51970d13-6266-4853-b1d5-8bf940c27cb5,5900,3831,2023-03-17,Oil Change,363.12,Charpentier
e159b20e-d5c8-4ed7-acb1-5017a817f955,7540,6518,2023-02-10,Battery Check,1922.19,Paul Jacquot S.A.S.
aa096e5b-db6c-4305-90a1-baeb0043a893,1760,2229,2023-06-15,Battery Check,185.77,Godard S.A.
6fed1628-2638-4c66-894d-f87d4d07ac35,9772,5266,2020-10-13,Tire Replacement,210.04,Boyer SARL
df2b67df-b07a-4e1c-a776-903255b4e8ca,8750,6804,2023-07-08,Oil Change,1006.64,Rodrigues Aubert S.A.R.L.
24d1d344-c40b-4070-846a-514d492aa240,9773,3897,2020-03-14,Oil Change,1524.86,Girard
23195d26-2e86-4c60-b75c-327abeff86d8,6189,5741,2022-02-03,Battery Check,1677.66,Vasseur
92eb441e-aa36-4eec-b39b-6388fc91410e,10843,4132,2023-02-23,Brake Repair,310.04,Carpentier
968c0cba-53ad-476f-8030-0b79ed9fd998,8905,2964,2025-01-11,Tire Replacement,1879.72,Masse Boyer S.A.S.
8f1ce5cb-77a6-4505-9557-67fc95080b37,2632,5038,2020-02-04,Brake Repair,988.68,Millet
d0afefb6-c237-4de0-b32d-f7b1ce1f80ba,1270,2586,2023-04-06,Battery Check,1254.37,Bazin et Fils
c2327cd7-c386-41d1-af5f-0f6720a61888,1429,4903,2023-08-18,Brake Repair,656.04,Lebreton
3bf7130c-6076-44a6-82f4-cd8fe777535c,4474,6609,2020-12-12,Brake Repair,1041.92,Fischer et Fils
462d1c31-e03d-4e33-9558-19fe33003952,9835,3073,2020-05-18,Battery Check,242.34,Jean
a363c583-462f-4bda-8fc0-73d29660bce8,8015,4916,2024-02-17,Engine Diagnostics,1876.51,Fernandez
ed7fbf94-8099-494e-99b7-5b9345a98b59,7492,2698,2020-01-28,Battery Check,1865.97,Vallet Dufour S.A.R.L.
55220d8d-8fd2-4be5-b9f3-b0f0b5e31c21,10580,2366,2025-01-14,Oil Change,148.87,Charrier
0be0388b-f588-484b-b284-0446f93e697e,9825,2686,2024-11-27,Tire Replacement,1012.47,Marchand SARL
493f67cf-cbe4-4880-995f-7d659093ef8e,8190,5695,2020-09-24,Battery Check,598.95,Hernandez Mallet S.A.S.
9c53e637-c175-4323-b9e3-b08389612ae0,5644,6206,2024-03-13,Battery Check,1869.98,Dubois
aea3d082-3681-4d91-b3f9-c79842c5dcee,7162,2392,2023-10-30,Oil Change,1173.24,Picard Perrin et Fils
249c6947-8ea8-4f39-a43e-4d209c0fa8c6,9444,3742,2024-03-11,Tire Replacement,1993.87,Gérard
2a4f9bfe-d725-4f65-af21-f1c12218cd26,3820,5796,2024-08-23,Engine Diagnostics,1122.73,Barthelemy S.A.
58a2628f-847f-47d4-96a4-53e9db285fb8,8707,4367,2022-12-03,Tire Replacement,1737.34,Pires Boucher SARL
06f27ea0-73ac-4c34-8cb9-4cc880702967,6587,5921,2023-04-22,Tire Replacement,1141.22,Mace
61aba3de-3f0c-4963-8f5a-e692a3da0d66,6144,4483,2023-07-16,Tire Replacement,97.97,Garcia
2c524941-3b3f-429f-ac4d-6b67994b0c27,2649,3767,2022-06-02,Engine Diagnostics,66.27,Tessier S.A.S.
e8272ba5-4233-4c00-9067-dbc6c88c1936,6013,6642,2023-08-27,Engine Diagnostics,1105.01,Clerc Lopes et Fils
4133a3c7-f2b6-40dd-95f4-987f49bccce4,10734,3480,2024-02-16,Brake Repair,1259.43,Clément
67c9c206-3b87-4a5d-9c2d-73ba3251adf6,10999,2272,2020-11-16,Engine Diagnostics,546.83,Rodriguez SARL
a039964a-ed7a-4f03-923c-bb836d5f9c2d,3311,5740,2021-04-30,Engine Diagnostics,1046.51,Bouvet
d6955373-84b1-4a36-b28f-9ffb4eb35e50,6156,2954,2020-12-08,Brake Repair,123.75,Brunet
c11d5171-5d79-4cef-99fc-c2ba481def1a,2554,2775,2024-09-22,Brake Repair,1827.11,Dumont Jacques et Fils
7adf465b-f936-419d-a4fd-f47392dd40ee,5159,4147,2020-10-13,Brake Repair,258.97,Chauvet
b1675aa8-1cd1-4d1c-aaec-c7c23a65e44d,1097,5977,2024-02-14,Oil Change,1304.4,Garcia SA
a738910f-35f3-4dfd-afbf-19e92277afd5,3045,4779,2021-05-22,Brake Repair,1368.49,Hebert SARL
9382b945-109c-4280-b544-4f226d550d29,6415,3589,2022-03-16,Engine Diagnostics,448.02,Letellier
d20323fe-6452-4713-bdcf-3a8025f9ae98,10263,2666,2021-09-13,Battery Check,1302.01,Collet
93f0c1f3-55ee-407c-b03b-37067b0d89e6,8443,6133,2021-01-09,Oil Change,1058.34,Poirier
40841595-997a-4e6b-8f80-15c66620ac71,8219,2512,2020-11-05,Tire Replacement,1027.51,Bouvet SARL
231ac020-0449-4ccf-b502-f6b6d9b4b4e1,1095,6716,2024-11-23,Oil Change,1092.95,Lecoq
2fc0f50a-ae52-4cae-af6f-6c4ecb31673e,2567,2254,2020-02-12,Battery Check,1638.8,Charles
e0a2eed0-01f3-4fba-8a85-399d2d832fa2,9324,3203,2024-01-14,Engine Diagnostics,291.91,Fernandez SARL
fb87eb7e-c6fd-4ea8-bf60-fba2c5a8e433,9488,2594,2023-12-11,Battery Check,191.43,Normand
a7b7853b-e61d-4b20-a648-4891428ab833,9981,6860,2022-08-24,Tire Replacement,1630.65,Lefebvre S.A.S.
cc075fab-daab-4c4c-b34e-c6219ae0c07e,7077,5332,2020-01-30,Tire Replacement,274.82,Perrot SARL
5f41578f-41a7-4e2c-b7a5-162c8c21c359,7025,2015,2024-02-20,Engine Diagnostics,1674.1,Marty SA
b42d4ae3-6871-4f43-ae56-314e8e81be77,2248,5409,2021-08-21,Oil Change,1755.51,Letellier S.A.
3a896cb2-9a5d-4167-ac10-22869cd8225d,8156,6747,2021-02-27,Oil Change,520.21,Texier SARL
f09a06a5-2f53-44b1-aa4a-272826eebefb,7910,2136,2022-12-31,Brake Repair,1089.68,Hoareau SARL
11d52428-5270-4b0f-a31b-c3e305df7718,2384,4070,2024-11-04,Engine Diagnostics,576.64,Poirier
a12059bc-9d26-4f13-8740-c8b979a2dca7,4584,2722,2024-05-07,Engine Diagnostics,507.6,Hardy SA
2a6ed468-c208-412f-ab5c-dba7acb2696f,4035,5242,2023-10-12,Oil Change,1483.43,Vincent
d40366a4-1bfd-4d26-9749-aef4baf98056,2529,4205,2021-11-16,Battery Check,801.45,Guérin
ad3277b9-6108-42f8-8528-13ce2fe7a99c,1232,6389,2023-01-04,Tire Replacement,1621.48,Joly Hoareau S.A.R.L.
493f0091-abea-45da-9307-8a868169693c,1819,3560,2020-09-08,Tire Replacement,351.61,Lucas
5091a88c-8db8-4e8a-9c85-8e419d890fc6,3660,2069,2022-05-15,Oil Change,573.95,Fernandes Étienne S.A.R.L.
f8b2208f-37c1-4479-829b-26325f93ea9f,5153,4319,2020-10-19,Engine Diagnostics,1564.83,Vidal Gimenez et Fils
ef094a25-57b4-4b7b-bf9d-9218c84f011d,2489,3051,2021-04-10,Battery Check,859.94,Clément
b709861c-0bbb-4f8a-9174-653a0dc3ce6b,1297,2397,2021-01-25,Tire Replacement,1338.68,Lecomte Leroux S.A.S.
63045d66-f9fd-4d23-957b-1cdaaec94e6d,2547,5035,2024-09-25,Brake Repair,972.13,Leblanc SARL
9ac81385-4990-456f-ab95-8f4b5b136027,10587,2941,2022-02-28,Engine Diagnostics,310.5,Alves S.A.S.
73809ede-da61-4831-a9c8-1150b228b928,3728,5110,2022-05-03,Tire Replacement,449.57,Rossi
e750d0f4-cf73-411d-9d1e-99b80bae5eb0,7359,5732,2021-07-13,Engine Diagnostics,771.27,Daniel
646d27f9-f390-4430-a8ac-91f4a7ae3049,10557,6641,2020-05-01,Oil Change,327.87,De Oliveira
b52186d5-d301-45a7-bcba-396651be96d0,6477,6565,2024-10-31,Engine Diagnostics,1951.59,Lebrun
44fdeed8-c8db-41bd-a62f-040b57771ed1,7406,5676,2020-04-02,Tire Replacement,104.91,Gilles
2d17764a-77a2-4e14-a1ca-56642bd7428f,2170,4985,2022-01-18,Brake Repair,655.04,Martin et Fils
5045953d-d3e4-4519-95f1-21e3a79c8782,3767,6241,2022-05-10,Engine Diagnostics,80.73,Bazin
f9bd9815-7f9e-4c97-9f1c-ba085d801fa0,3535,3473,2024-03-14,Engine Diagnostics,1779.43,Roy
5bd71f1b-1026-4cce-82c2-dfd8b0c89f6f,7558,5083,2023-10-04,Engine Diagnostics,332.64,Pons Rodriguez S.A.R.L.
d84f350a-b922-4d48-9f2e-8c41ed88efb9,6322,5683,2024-07-05,Battery Check,973.11,Legros
ab4306d8-e7a5-4851-a447-384291209723,10086,4932,2020-09-22,Battery Check,1774.86,Blondel
ae25c6df-e60d-483b-bb4b-22fcea23a596,5572,5855,2023-09-19,Battery Check,143.59,Royer Gros SARL
33e6d468-9818-4e4c-9164-dbf2056cafea,5424,6613,2023-06-09,Tire Replacement,534.14,Potier
e65d7d55-01a5-4b3f-869c-4ae730160220,4659,5546,2024-10-27,Tire Replacement,824.64,Lamy S.A.S.
128c7ef5-e1ee-4121-b444-d0bd382bc6b1,9984,6478,2024-08-12,Oil Change,604.14,Vallet Monnier et Fils
3a5b117e-29b2-49ec-b137-1946a7cee109,8617,4748,2020-01-11,Battery Check,1226.21,Paris
9b118d08-cc36-4fe6-bc26-dc2a389c9651,2897,2060,2024-12-19,Battery Check,1436.72,Guibert
f9f2d2b4-1ac4-4193-be0e-04946a9be8be,1164,3393,2022-01-20,Brake Repair,604.49,Morel
9c29e421-11a9-45b3-8402-a0ca3c2f3ace,2600,6147,2022-05-08,Tire Replacement,1475.76,Barthelemy
df7aafd7-3531-4f3f-985a-e5d1db27902b,8089,3310,2021-08-12,Brake Repair,1399.28,Bouvet
5e02951c-6639-4877-93b9-e3606a8ae2d9,7964,2096,2020-05-29,Engine Diagnostics,1777.35,Pottier S.A.R.L.
16383c02-d2ea-4d59-983b-a39ead19feec,1756,3752,2022-09-06,Battery Check,243.41,Allard Noël SARL
6eee2d7c-3731-494d-8394-9065b0035cef,6114,5199,2023-08-08,Brake Repair,69.52,Turpin
10415abf-f156-44cb-9f45-b0ad1390db31,7247,6404,2024-04-14,Battery Check,897.79,Leblanc Lévy S.A.R.L.
e6e8080a-85cd-46f8-83e3-503b6cc084df,3068,2906,2020-03-12,Brake Repair,1913.13,Meunier Hamon SA
